,PartNumber,Info
"
1623,2760,"0,2760;-3.00867,-0.992676,3.30248/-3.00867,-0.992676,3.30248/-3.00867,-0.992676,3.30248;1,41,1,0;40.00533720944787;0,1,0;0,1,0;2,1,1/2,4,0/3,7,0;
"
1624,2760,"0,2760;-3.01085,-0.990629,3.30258/-3.01085,-0.990629,3.30258/-3.01085,-0.990629,3.30258;1,41,1,0;40.00533981716756;0,1,0;0,1,0;2,1,1;
"
1625,2760,"0,2760;-3.01269,-0.991355,3.29873/-3.01252,-0.991163,3.29903/-3.01287,-0.991548,3.29844;1,41,1,0;40.0053014315338;0,1,0;1,0,0;1,4,1/3,1,2;
"
1626,2767,"2,2767;-2.27994,2.48608,-1.48673/-2.27994,2.48608,-1.48673/-2.27994,2.48608,-1.48673;1,7,1,0;40.358393510408;1,0,1;0,1,0;2,1,2;
"
1627,2767,"0,2767;-2.69695,0.178423,0.314022/-2.69695,0.178423,0.314022/-2.69695,0.178423,0.314022;1,17,1,0;40.713194003889;1,0,1;1,0,0;1,1,2;
"
1628,2768,"2,2768;3.46686,-0.145007,2.38876/3.46686,-0.145007,2.38876/3.46686,-0.145007,2.38876;1,28,1,0;40.888217204812;1,0,1;1,0,0;4,1,2;
"
1629,2769,"2,2769;-2.25232,0.990341,2.97163/-2.25232,0.990341,2.97163/-2.25232,0.990341,2.97163;1,39,1,0;40.38189275499;0,1,0;0,1,0;2,1,1/3,2,0/4,1,0;
"
1630,2773,"2,2773;-1.88786,-0.636042,-0.769002/-1.88786,-0.636042,-0.769002/-1.88786,-0.636042,-0.769002;1,10,1,0;40.424236301251;1,0,1;0,1,0;3,1,2;
"
1631,2775,"2,2775;-2.52324,2.1029,-1.08613/-2.52324,2.1029,-1.08613/-2.52324,2.1029,-1.08613;1,7,1,0;40.597634577682;0,1,0;0,1,0;3,1,1;
"
1632,2785,"2,2785;-0.953149,3.52769,-1.63313/-0.953149,3.52769,-1.63313/-0.953149,3.52769,-1.63313;1,6,1,0;40.560859188532;0,1,0;0,1,0;3,1,1;
"
1633,2788,"2,2788;3.22969,1.75504,-1.49703/3.22969,1.75504,-1.49703/3.22969,1.75504,-1.49703;1,11,1,0;40.253513615578;0,1,0;1,0,0;1,1,1;
"
1634,2788,"0,2788;2.62773,2.87131,-0.514294/2.62773,2.87131,-0.514294/2.62773,2.87131,-0.514294;1,13,1,0;40.589307847793;0,1,0;0,1,0;3,1,1;
"
1635,2790,"2,2790;3.24682,-0.219776,1.63055/3.24682,-0.219776,1.63055/3.24682,-0.219776,1.63055;1,27,1,0;40.694149290208;1,0,1;1,0,0;1,1,2;
"
1636,2791,"2,2791;3.16669,0.631192,-2.13104/3.16669,0.631192,-2.13104/3.16669,0.631192,-2.13104;1,4,1,0;40.649922766636;0,1,0;1,0,0;1,1,1/1,3,0/3,4,0/3,5,0/4,4,0;
"
1637,2791,"0,2791;2.84187,1.96908,-0.0847044/2.84187,1.96908,-0.0847044/2.84187,1.96908,-0.0847044;1,13,1,0;40.771193387522;1,0,1;0,1,0;3,1,2;
"
1638,2791,"0,2791;2.83516,1.96977,-0.0876666/2.83516,1.96977,-0.0876666/2.83516,1.96977,-0.0876666;1,13,1,0;40.771195190948;1,0,1;1,0,0;1,1,2;
"
1639,2795,"2,2795;1.06201,1.21053,1.76884/1.06201,1.21053,1.76884/1.06201,1.21053,1.76884;1,27,1,0;40.417638413116;1,0,1;1,0,0;1,1,2;
"
1640,2798,"2,2798;3.02198,1.32687,-1.97772/3.02198,1.32687,-1.97772/3.02198,1.32687,-1.97772;1,4,1,0;40.707244562918;0,1,0;0,1,0;2,7,0/3,1,1;
"
1641,2798,"0,2798;2.90377,1.63257,-2.06135/2.90377,1.63257,-2.06135/2.90377,1.63257,-2.06135;1,4,1,0;40.749937636254;1,0,1;0,1,0;2,1,2;
"
1642,2800,"2,2800;2.85634,-2.42586,-1.07775/2.85634,-2.42586,-1.07775/2.85634,-2.42586,-1.07775;1,8,1,0;40.822880046759;1,0,1;0,1,0;2,1,2;
"
1643,2802,"2,2802;-0.480185,2.92246,2.09725/-0.480185,2.92246,2.09725/-0.480185,2.92246,2.09725;1,29,1,0;40.644012482417;1,0,1;1,0,0;1,1,2;
"
1644,2806,"2,2806;2.14811,0.757624,1.71163/2.14811,0.757624,1.71163/2.14811,0.757624,1.71163;1,27,1,0;40.48731964212;1,0,1;1,0,0;1,1,2;
"
1645,2809,"2,2809;-0.216309,-1.92215,0.118623/-0.216309,-1.92215,0.118623/-0.216309,-1.92215,0.118623;1,15,1,0;40.646514528685;1,0,1;0,1,0;3,1,2;
"
1646,2809,"0,2809;-0.430455,-1.98353,0.0745012/-0.430455,-1.98353,0.0745012/-0.430455,-1.98353,0.0745012;1,15,1,0;40.642070548573;1,0,1;1,0,0;2,6,0/2,8,0/4,1,2;
"
1647,2812,"2,2812;-0.824781,-2.22875,-1.00933/-0.823967,-2.22871,-1.00912/-0.825594,-2.2288,-1.00954;1,8,1,0;40.797410764783;2,1,1;1,1,0;2,6,1/3,3,0/4,1,2/4,9,0;
"
1648,2812,"0,2812;-0.883606,-2.2666,-0.779771/-0.883606,-2.2666,-0.779771/-0.883606,-2.2666,-0.779771;1,9,1,0;40.53765218609;1,0,1;0,1,0;3,1,2;
"
1649,2813,"2,2813;3.27136,1.84625,0.145585/3.27136,1.84625,0.145585/3.27136,1.84625,0.145585;1,20,1,0;40.334228153753;1,0,1;1,0,0;1,1,2;
"
1650,2815,"2,2815;-2.0737,-2.58075,-0.251195/-2.0737,-2.58075,-0.251195/-2.0737,-2.58075,-0.251195;1,10,1,0;40.923072718641;0,1,0;0,1,0;3,1,1;
"
1651,2815,"0,2815;-0.741032,-0.595513,0.43814/-0.741032,-0.595513,0.43814/-0.741032,-0.595513,0.43814;1,23,1,0;40.0634613707676;1,0,1;0,1,0;3,1,2;
"
1652,2815,"0,2815;-0.789941,-0.665399,0.417643/-0.789941,-0.665399,0.417643/-0.789941,-0.665399,0.417643;1,23,1,0;40.055064255194;1,0,1;1,0,0;1,1,2;
"
1653,2815,"0,2815;-0.689281,-0.526455,0.46967/-0.689281,-0.526455,0.46967/-0.689281,-0.526455,0.46967;1,23,1,0;40.0649833062124;1,0,1;1,0,0;1,1,2;
"
1654,2816,"2,2816;1.05825,-3.52809,-0.958065/1.05825,-3.52809,-0.958065/1.05825,-3.52809,-0.958065;1,8,1,0;40.93680044918;1,0,1;0,1,0;3,1,2;
"
1655,2817,"2,2817;1.10639,0.621741,-0.200708/1.10639,0.621741,-0.200708/1.10639,0.621741,-0.200708;1,13,1,0;40.927511925381;1,0,1;0,1,0;3,1,2;
"
1656,2818,"2,2818;2.52947,0.974173,-0.125924/2.52947,0.974173,-0.125924/2.52947,0.974173,-0.125924;1,13,1,0;40.880827550677;1,0,1;0,1,0;2,1,2;
"
1657,2820,"2,2820;-2.07012,-2.83066,0.185339/-2.07012,-2.83066,0.185339/-2.07012,-2.83066,0.185339;1,16,1,0;40.964750693819;1,0,1;0,1,0;3,1,2;
"
1658,2820,"0,2820;-1.13597,-1.60609,0.214242/-1.13597,-1.60609,0.214242/-1.13597,-1.60609,0.214242;1,16,1,0;40.910800631402;0,1,0;1,0,0;1,1,1/3,3,0;
"
1659,2820,"0,2820;2.33408,3.05999,0.437381/2.33408,3.05999,0.437381/2.33408,3.05999,0.437381;1,20,1,0;40.530552205089;1,0,1;1,0,0;1,1,2/2,9,0;
"
1660,2821,"2,2821;-0.150051,-0.0438402,1.6284/-0.150051,-0.0438402,1.6284/-0.150051,-0.0438402,1.6284;1,27,1,0;40.650625837974;0,1,0;0,1,0;3,1,1;
"
1661,2822,"2,2822;-1.73996,-1.88441,0.187802/-1.73996,-1.88441,0.187802/-1.73996,-1.88441,0.187802;1,16,1,0;40.925862572864;1,0,1;0,1,0;2,1,2;
"
1662,2826,"2,2826;-2.17525,0.279227,2.32089/-2.17525,0.279227,2.32089/-2.17525,0.279227,2.32089;1,36,1,0;40.28942937268;1,0,1;1,0,0;4,1,2;
"
1663,2827,"2,2827;-0.84814,1.64647,2.64322/-0.84814,1.64647,2.64322/-0.84814,1.64647,2.64322;1,38,1,0;40.738042334846;0,1,0;1,0,0;1,1,1;
"
1664,2827,"0,2827;0.70422,0.257954,3.83696/0.70422,0.257954,3.83696/0.70422,0.257954,3.83696;1,46,1,0;40.210655597731;1,0,1;0,1,0;2,1,2;
"
1665,2828,"2,2828;0.983674,0.380085,3.50004/0.983674,0.380085,3.50004/0.983674,0.380085,3.50004;1,44,1,0;40.834664638132;1,0,1;1,0,0;1,1,2/3,6,0;
"
1666,2829,"2,2829;-1.21577,1.34454,0.807754/-1.21577,1.34454,0.807754/-1.21577,1.34454,0.807754;1,25,1,0;40.698653379624;0,1,0;1,0,0;1,1,1;
"
1667,2830,"2,2830;-0.593134,1.87005,0.669174/-0.593134,1.87005,0.669174/-0.593134,1.87005,0.669174;1,25,1,0;40.625977900647;1,0,1;1,0,0;1,1,2;
"
1668,2830,"0,2830;-0.672072,2.41003,1.46565/-0.672072,2.41003,1.46565/-0.672072,2.41003,1.46565;1,29,1,0;40.221220352555;1,0,1;1,0,0;1,1,2;
"
1669,2831,"2,2831;0.447497,-2.02532,0.80903/0.447497,-2.02532,0.80903/0.447497,-2.02532,0.80903;1,18,1,0;40.505426253107;1,0,1;1,0,0;4,1,2;
"
1670,2831,"0,2831;0.499269,-1.98059,1.0316/0.500047,-1.97986,1.03187/0.498491,-1.98132,1.03133;1,22,1,0;40.25623887521;2,3,1;3,1,0;1,1,1/1,2,1/1,9,2/2,1,1;
"
1671,2834,"2,2834;-0.975631,1.94735,-3.20915/-0.975631,1.94735,-3.20915/-0.975631,1.94735,-3.20915;1,2,1,0;40.224396606008;1,0,1;0,1,0;3,1,2;
"
1672,2837,"2,2837;-0.356971,-0.531223,0.448006/-0.356971,-0.531223,0.448006/-0.356971,-0.531223,0.448006;1,23,1,0;40.0680865180114;1,0,1;1,0,0;1,1,2/1,4,0/2,5,0/3,5,0;
"
1673,2841,"2,2841;-4.19597,-1.34144,0.583156/-4.19591,-1.34133,0.583328/-4.19603,-1.34155,0.582984;1,21,1,0;40.175536543734;2,1,1;1,1,0;1,2,1/2,1,2;
"
1674,2843,"2,2843;-2.13798,-2.66434,-1.35637/-2.13774,-2.66414,-1.35563/-2.13822,-2.66454,-1.3571;1,9,1,0;40.204435337538;1,0,2;0,2,0;2,7,0/3,1,2/3,4,2;
"
1675,2848,"2,2848;0.303456,1.84214,-0.381493/0.304666,1.84284,-0.381206/0.302245,1.84144,-0.38178;1,13,1,0;40.436005388118;2,1,2;1,2,0;1,10,2/2,1,2/2,3,0/2,4,0/2,7,1/3,4,0;
"
1676,2849,"2,2849;-0.950316,0.448817,-2.53071/-0.950316,0.448817,-2.53071/-0.950316,0.448817,-2.53071;1,2,1,0;40.872119370374;1,0,1;0,1,0;1,2,0/2,1,2/3,2,0/3,3,0;
"
1677,2851,"2,2851;-0.701853,0.523165,2.28275/-0.701853,0.523165,2.28275/-0.701853,0.523165,2.28275;1,31,1,0;40.84335355832;1,0,1;0,1,0;2,1,2;
"
1678,2851,"0,2851;-0.613271,0.320846,2.3023/-0.613271,0.320846,2.3023/-0.613271,0.320846,2.3023;1,31,1,0;40.846611202175;1,0,1;1,0,0;4,1,2;
"
1679,2852,"2,2852;-1.10927,-3.37858,-2.46638/-1.10927,-3.37858,-2.46638/-1.10927,-3.37858,-2.46638;1,5,1,0;40.59290173211;0,1,0;0,1,0;3,1,1;
"
1680,2856,"2,2856;-3.62519,-0.45097,-0.66818/-3.62519,-0.45097,-0.66818/-3.62519,-0.45097,-0.66818;1,10,1,0;40.395922081068;1,0,1;1,0,0;4,1,2;
"
1681,2858,"2,2858;0.253952,0.38659,2.3921/0.253952,0.38659,2.3921/0.253952,0.38659,2.3921;1,31,1,0;40.858643449792;1,0,1;1,0,0;4,1,2;
"
1682,2859,"2,2859;1.24869,3.41258,0.689982/1.24869,3.41258,0.689982/1.24869,3.41258,0.689982;1,20,1,0;40.617034909451;1,0,1;1,0,0;4,1,2;
"
1683,2863,"2,2863;0.593563,1.5403,-0.728523/0.593563,1.5403,-0.728523/0.593563,1.5403,-0.728523;1,7,1,0;40.993449908517;1,0,1;1,0,0;1,1,2;
"
1684,2867,"2,2867;-0.867201,4.04177,-1.22951/-0.867201,4.04177,-1.22951/-0.867201,4.04177,-1.22951;1,7,1,0;40.842106192491;1,0,1;0,1,0;3,1,2;
"
1685,2869,"2,2869;-1.05933,-0.373161,2.55962/-1.05933,-0.373161,2.55962/-1.05933,-0.373161,2.55962;1,34,1,0;40.722490090279;0,1,0;0,1,0;3,1,1/3,5,0;
"
1686,2869,"0,2869;-1.06089,-0.373468,2.56115/-1.06089,-0.373468,2.56115/-1.06089,-0.373468,2.56115;1,34,1,0;40.722511680873;0,1,0;0,1,0;2,4,0/2,5,0/3,1,1/3,8,0;
"
1687,2869,"0,2869;-1.05891,-0.373528,2.55692/-1.05891,-0.373528,2.55692/-1.05891,-0.373528,2.55692;1,34,1,0;40.722490215008;1,0,1;1,0,0;4,1,2;
"
1688,2871,"2,2871;-1.37579,0.832844,-3.02804/-1.37579,0.832844,-3.02804/-1.37579,0.832844,-3.02804;1,2,1,0;40.626566430612;1,0,1;0,1,0;3,1,2;
"
1689,2871,"0,2871;-1.37635,0.828142,-3.02464/-1.37635,0.828142,-3.02464/-1.37635,0.828142,-3.02464;1,2,1,0;40.626566513674;1,0,1;0,1,0;2,1,2/2,2,0;
"
1690,2876,"2,2876;0.47531,-2.10219,-1.81449/0.47531,-2.10219,-1.81449/0.47531,-2.10219,-1.81449;1,8,1,0;40.230570327098;1,0,1;1,0,0;1,1,2;
"
1691,2878,"2,2878;-1.5284,0.110982,1.71545/-1.5284,0.110982,1.71545/-1.5284,0.110982,1.71545;1,30,1,0;40.190610268819;1,0,1;0,1,0;2,1,2;
"
1692,2879,"2,2879;0.515815,-1.3223,-0.743699/0.515815,-1.3223,-0.743699/0.515815,-1.3223,-0.743699;1,16,1,0;40.00141225729716;1,0,1;1,0,0;1,1,2;
"
1693,2880,"2,2880;2.75814,-0.644496,1.13796/2.75814,-0.644496,1.13796/2.75814,-0.644496,1.13796;1,27,1,0;40.136653553748;1,0,1;1,0,0;4,1,2;
"
1694,2881,"2,2881;-0.488087,0.792234,-1.22379/-0.488087,0.792234,-1.22379/-0.488087,0.792234,-1.22379;1,11,1,0;40.82291779386;1,0,1;0,1,0;3,1,2;
"
1695,2883,"2,2883;0.636092,-1.0661,0.457939/0.636092,-1.0661,0.457939/0.636092,-1.0661,0.457939;1,19,1,0;40.494193205254;0,1,0;0,1,0;3,1,1;
"
1696,2883,"0,2883;0.579653,-1.28775,0.48986/0.579653,-1.28775,0.48986/0.579653,-1.28775,0.48986;1,23,1,0;40.00477009277282;0,1,0;0,1,0;2,8,0/3,1,1/3,2,0;
"
1697,2884,"2,2884;-1.52092,-0.799749,-1.99749/-1.52062,-0.799027,-1.99711/-1.52123,-0.800471,-1.99787;1,5,1,0;40.958704074001;1,0,2;1,1,0;1,2,0/1,6,2/2,1,2/2,3,0;
"
1698,2884,"0,2884;-1.51829,-0.799313,-1.99275/-1.51829,-0.799313,-1.99275/-1.51829,-0.799313,-1.99275;1,5,1,0;40.95870480915;1,0,1;0,1,0;3,1,2;
"
1699,2884,"0,2884;-2.47096,-0.740679,-1.41708/-2.47096,-0.740679,-1.41708/-2.47096,-0.740679,-1.41708;1,6,1,0;40.941995445015;1,0,1;1,0,0;1,1,2;
"
1700,2886,"2,2886;0.813471,-2.14404,3.52082/0.813565,-2.14366,3.52082/0.813376,-2.14443,3.52082;1,43,1,0;40.69949764064;1,0,2;1,1,0;1,1,2/3,5,2;
"
1701,2887,"2,2887;3.6506,-2.23664,0.827936/3.6506,-2.23664,0.827936/3.6506,-2.23664,0.827936;1,19,1,0;40.918808504207;1,0,1;0,1,0;3,1,2;
"
1702,2887,"0,2887;3.51993,-2.35198,0.792724/3.51993,-2.35198,0.792724/3.51993,-2.35198,0.792724;1,19,1,0;40.919717743685;1,0,1;1,0,0;3,1,0/4,1,2/4,2,0;
"
1703,2888,"2,2888;-1.37564,2.79941,-1.42413/-1.37564,2.79941,-1.42413/-1.37564,2.79941,-1.42413;1,7,1,0;40.310720309558;1,0,1;0,1,0;3,1,2;
"
1704,2894,"2,2894;-1.9372,-1.1872,-0.478839/-1.9372,-1.1872,-0.478839/-1.9372,-1.1872,-0.478839;1,10,1,0;40.58318290987;0,1,0;0,1,0;1,2,0/2,1,1;
"
1705,2895,"2,2895;0.375308,-0.215697,-0.390549/0.375308,-0.215697,-0.390549/0.375308,-0.215697,-0.390549;1,16,1,0;40.151598429932;1,0,1;1,0,0;1,1,2;
"
1706,2895,"0,2895;0.958107,0.72575,0.18516/0.958107,0.72575,0.18516/0.958107,0.72575,0.18516;1,16,1,0;40.585594454535;0,1,0;1,0,0;1,1,1;
"
1707,2896,"2,2896;1.57291,-2.33373,-2.61354/1.57291,-2.33373,-2.61354/1.57291,-2.33373,-2.61354;1,3,1,0;40.528446060357;1,0,1;1,0,0;1,1,2;
"
1708,2899,"2,2899;0.289372,2.93221,-2.60443/0.289504,2.93247,-2.60397/0.28924,2.93196,-2.6049;1,4,1,0;40.177364003433;2,1,1;1,1,0;1,1,1/3,4,2;
"
1709,2899,"0,2899;2.35223,2.04276,-2.69255/2.35223,2.04276,-2.69255/2.35223,2.04276,-2.69255;1,4,1,0;40.114558811559;0,1,0;0,1,0;2,1,1;
"
1710,2907,"2,2907;2.83141,1.96382,-0.40519/2.83141,1.96382,-0.40519/2.83141,1.96382,-0.40519;1,13,1,0;40.45003728105;1,0,1;1,0,0;1,1,2;
"
1711,2907,"0,2907;2.8419,1.9613,-0.409647/2.8419,1.9613,-0.409647/2.8419,1.9613,-0.409647;1,13,1,0;40.450039749219;1,0,1;1,0,0;1,1,2;
"
1712,2910,"2,2910;1.67001,-0.640844,2.94744/1.67001,-0.640844,2.94744/1.67001,-0.640844,2.94744;1,36,1,0;40.90653169064;1,0,1;0,1,0;2,1,2/2,3,0/2,5,0/2,7,0/3,7,0;
"
1713,2912,"2,2912;2.38103,-0.633605,2.92221/2.38103,-0.633605,2.92221/2.38103,-0.633605,2.92221;1,36,1,0;40.917736633148;1,0,1;1,0,0;1,1,2;
"
1714,2915,"2,2915;-2.42232,-0.75127,-1.34168/-2.42232,-0.75127,-1.34168/-2.42232,-0.75127,-1.34168;1,6,1,0;40.942599242698;1,0,1;1,0,0;4,1,2;
"
1715,2920,"2,2920;1.3892,-0.444382,-1.53678/1.38931,-0.444206,-1.53646/1.3891,-0.444558,-1.5371;1,11,1,0;40.470966267743;0,2,0;1,1,0;3,2,0/3,3,1/4,1,1;
"
1716,2922,"2,2922;0.473594,-1.53665,1.92162/0.473745,-1.53589,1.92175/0.473443,-1.5374,1.92149;1,30,1,0;40.360416554642;0,3,0;1,2,1;1,2,1/2,1,1/3,1,1;
"
1717,2924,"2,2924;1.4004,-4.09237,-0.214889/1.4004,-4.09237,-0.214889/1.4004,-4.09237,-0.214889;1,15,1,0;40.248745720554;0,1,0;0,1,0;1,1,0/2,1,1;
"
1718,2928,"2,2928;1.42068,-0.878969,-0.857942/1.42068,-0.878969,-0.857942/1.42068,-0.878969,-0.857942;1,12,1,0;40.510404284707;1,0,1;0,1,0;2,1,2;
"
1719,2930,"2,2930;1.72925,4.05775,-0.835128/1.72925,4.05775,-0.835128/1.72925,4.05775,-0.835128;1,13,1,0;40.165093968927;1,0,1;1,0,0;1,1,2;
"
1720,2933,"2,2933;-2.35932,-0.329613,0.791219/-2.35932,-0.329613,0.791219/-2.35932,-0.329613,0.791219;1,21,1,0;40.397838814966;1,0,1;0,1,0;3,1,2;
"
1721,2935,"2,2935;-1.14656,3.25921,-1.28307/-1.14656,3.25921,-1.28307/-1.14656,3.25921,-1.28307;1,7,1,0;40.283344077048;1,0,1;0,1,0;3,1,2;
"
1722,2936,"2,2936;-0.522164,-2.55363,2.83985/-0.522164,-2.55363,2.83985/-0.522164,-2.55363,2.83985;1,35,1,0;40.794874002623;0,1,0;1,0,0;1,1,1;
"
1723,2939,"2,2939;-2.44333,-0.81487,2.04581/-2.44333,-0.81487,2.04581/-2.44333,-0.81487,2.04581;1,30,1,0;40.529460491504;1,0,1;1,0,0;1,1,2;
"
1724,2942,"2,2942;-1.47759,3.14494,-1.09722/-1.47755,3.14523,-1.09721/-1.47763,3.14464,-1.09724;1,7,1,0;40.746939647017;2,1,1;1,1,0;2,1,0/2,3,0/2,4,0/3,2,2/4,1,1;
"
1725,2942,"0,2942;-1.48101,3.14712,-1.09359/-1.48101,3.14712,-1.09359/-1.48101,3.14712,-1.09359;1,7,1,0;40.746948549829;1,0,1;1,0,0;1,1,2;
"
1726,2942,"0,2942;-1.47873,3.14242,-1.09414/-1.47873,3.14242,-1.09414/-1.47873,3.14242,-1.09414;1,7,1,0;40.746949076531;1,0,1;1,0,0;1,1,2/2,5,0/3,2,0/3,3,0;
"
1727,2947,"2,2947;-0.865001,-2.33018,-1.00829/-0.865001,-2.33018,-1.00829/-0.865001,-2.33018,-1.00829;1,8,1,0;40.796918885722;1,0,1;0,1,0;2,1,2;
"
1728,2947,"0,2947;-1.45898,-3.14431,-0.455704/-1.45898,-3.14431,-0.455704/-1.45898,-3.14431,-0.455704;1,9,1,0;40.900429448417;1,0,1;0,1,0;2,1,2;
"
1729,2947,"0,2947;-1.46262,-3.14752,-0.455697/-1.46262,-3.14752,-0.455697/-1.46262,-3.14752,-0.455697;1,9,1,0;40.900428772563;1,0,1;1,0,0;1,1,2/3,2,0;
"
1730,2948,"2,2948;-0.0967156,-0.269124,-1.43735/-0.0967156,-0.269124,-1.43735/-0.0967156,-0.269124,-1.43735;1,11,1,0;40.427816495242;1,0,1;1,0,0;4,1,2;
"
1731,2954,"2,2954;1.26946,-0.919734,-2.97185/1.26946,-0.919734,-2.97185/1.26946,-0.919734,-2.97185;1,2,1,0;40.495250736483;1,0,1;1,0,0;1,1,2;
"
1732,2954,"0,2954;-0.997706,-0.840279,-0.141173/-0.997706,-0.840279,-0.141173/-0.997706,-0.840279,-0.141173;1,16,1,0;40.396958854368;1,0,1;1,0,0;1,1,2;
"
1733,2955,"2,2955;2.92302,1.91906,-2.09219/2.92302,1.91906,-2.09219/2.92302,1.91906,-2.09219;1,4,1,0;40.757783072813;1,0,1;0,1,0;2,1,2;
"
1734,2955,"0,2955;3.41587,1.40424,-2.03089/3.41587,1.40424,-2.03089/3.41587,1.40424,-2.03089;1,4,1,0;40.702740245087;1,0,1;1,0,0;4,1,2;
"
1735,2955,"0,2955;3.57322,1.25277,-2.02174/3.57322,1.25277,-2.02174/3.57322,1.25277,-2.02174;1,4,1,0;40.702985259332;1,0,1;1,0,0;1,1,2;
"
1736,2956,"2,2956;-0.158182,-2.21668,-3.01168/-0.158182,-2.21668,-3.01168/-0.158182,-2.21668,-3.01168;1,3,1,0;40.416341533787;1,0,1;1,0,0;4,1,2;
"
1737,2956,"0,2956;-0.160663,-2.20912,-3.00164/-0.160663,-2.20912,-3.00164/-0.160663,-2.20912,-3.00164;1,3,1,0;40.41634273464;1,0,1;1,0,0;4,1,2;
"
1738,2957,"2,2957;-1.50096,-3.0835,-1.21899/-1.50096,-3.0835,-1.21899/-1.50096,-3.0835,-1.21899;1,9,1,0;40.337647179364;0,1,0;0,1,0;3,1,1;
"
1739,2962,"2,2962;1.6905,-0.498191,-0.356199/1.69074,-0.497822,-0.35589/1.69026,-0.498559,-0.356508;1,12,1,0;40.773923335988;1,0,2;2,0,0;1,1,2/1,3,2;
"
1740,2962,"0,2962;1.69047,-0.499124,-0.358697/1.69047,-0.499124,-0.358697/1.69047,-0.499124,-0.358697;1,12,1,0;40.773923416093;1,0,1;1,0,0;4,1,2;
"
1741,2965,"2,2965;0.399353,2.95066,-1.8428/0.399353,2.95066,-1.8428/0.399353,2.95066,-1.8428;1,7,1,0;40.0999107724531;1,0,1;0,1,0;2,1,2;
"
1742,2966,"2,2966;2.78044,-1.40717,-0.0891226/2.78044,-1.40717,-0.0891226/2.78044,-1.40717,-0.0891226;1,16,1,0;40.283441290558;1,0,1;1,0,0;4,1,2;
"
1743,2968,"2,2968;-0.822172,2.39727,-0.86636/-0.822172,2.39727,-0.86636/-0.822172,2.39727,-0.86636;1,7,1,0;40.868672489034;1,0,1;0,1,0;2,1,2;
"
1744,2970,"2,2970;-2.23281,-1.5551,-0.81002/-2.23281,-1.5551,-0.81002/-2.23281,-1.5551,-0.81002;1,9,1,0;40.472330452573;1,0,1;1,0,0;1,1,2;
"
1745,2972,"2,2972;1.52112,0.438267,-2.23327/1.52112,0.438267,-2.23327/1.52112,0.438267,-2.23327;1,4,1,0;40.471415112207;0,1,0;0,1,0;2,1,1/3,3,0;
"
1746,2973,"2,2973;2.01861,-1.1666,2.83886/2.01861,-1.1666,2.83886/2.01861,-1.1666,2.83886;1,36,1,0;40.804883084327;1,0,1;1,0,0;1,1,2;
"
1747,2974,"2,2974;1.60865,2.98843,-1.37718/1.60865,2.98843,-1.37718/1.60865,2.98843,-1.37718;1,13,1,0;40.0768245371721;1,0,1;1,0,0;4,1,2;
"
1748,2976,"2,2976;2.53788,-0.138358,1.56956/2.53788,-0.138358,1.56956/2.53788,-0.138358,1.56956;1,27,1,0;40.683854479756;0,1,0;1,0,0;1,1,1;
"
1749,2976,"0,2976;2.33607,1.77512,1.61017/2.33607,1.77512,1.61017/2.33607,1.77512,1.61017;1,28,1,0;40.247800528937;1,0,1;1,0,0;4,1,2;
"
1750,2976,"0,2976;2.26267,2.38668,1.61669/2.26267,2.38668,1.61669/2.26267,2.38668,1.61669;1,28,1,0;40.310385145936;1,0,1;1,0,0;4,1,2;
"
1751,2978,"2,2978;-0.324115,-2.78508,0.203572/-0.324115,-2.78508,0.203572/-0.324115,-2.78508,0.203572;1,15,1,0;40.81528695057;1,0,1;0,1,0;3,1,2/3,2,0/3,4,0/3,9,0/4,6,0;
"
1752,2980,"2,2980;-0.0156814,-1.09193,3.32688/-0.0156814,-1.09193,3.32688/-0.0156814,-1.09193,3.32688;1,41,1,0;40.0865053635578;1,0,1;0,1,0;2,1,2;
"
1753,2981,"2,2981;0.391521,2.57087,-0.172902/0.391521,2.57087,-0.172902/0.391521,2.57087,-0.172902;1,17,1,0;40.173520340411;1,0,1;1,0,0;1,1,2;
"
1754,2984,"2,2984;0.984611,-0.860404,-1.09797/0.984611,-0.860404,-1.09797/0.984611,-0.860404,-1.09797;1,11,1,0;40.629471209083;1,0,1;1,0,0;4,1,2;
"
1755,2991,"2,2991;-0.98946,-0.0620935,-3.26048/-0.98946,-0.0620935,-3.26048/-0.98946,-0.0620935,-3.26048;1,2,1,0;40.405212112654;1,0,1;0,1,0;3,1,2;
"
1756,2991,"0,2991;-0.990644,-0.0661478,-3.25717/-0.990644,-0.0661478,-3.25717/-0.990644,-0.0661478,-3.25717;1,2,1,0;40.405218963291;1,0,1;1,0,0;1,1,2;
"
1757,2991,"0,2991;-0.757557,1.57178,-2.34845/-0.757557,1.57178,-2.34845/-0.757557,1.57178,-2.34845;1,4,1,0;40.374773957616;0,1,0;0,1,0;2,1,1;
"
1758,2992,"2,2992;-1.11923,-0.43462,3.39147/-1.11923,-0.43462,3.39147/-1.11923,-0.43462,3.39147;1,41,1,0;40.423610210579;1,0,1;1,0,0;4,1,2;
"
1759,2993,"2,2993;-1.76247,-1.77473,1.12419/-1.76247,-1.77473,1.12419/-1.76247,-1.77473,1.12419;1,21,1,0;40.674907101821;0,1,0;0,1,0;3,1,1;
