,PartNumber,Info
"
1824,1634,"0,1634;-2.52531,-0.518888,0.748862/-2.52531,-0.518888,0.748862/-2.52531,-0.518888,0.748862;1,21,1,0;40.394193019831;1,0,1;1,0,0;1,1,2;
"
1825,1636,"2,1636;2.14639,-3.71261,-1.35274/2.14639,-3.71261,-1.35274/2.14639,-3.71261,-1.35274;1,8,1,0;40.448972770999;0,1,0;1,0,0;3,4,0/4,1,1;
"
1826,1637,"2,1637;-0.459137,1.81101,1.01855/-0.459137,1.81101,1.01855/-0.459137,1.81101,1.01855;1,25,1,0;40.823855822725;1,0,1;0,1,0;3,1,2;
"
1827,1637,"0,1637;-0.463174,1.80863,1.01855/-0.463174,1.80863,1.01855/-0.463174,1.80863,1.01855;1,25,1,0;40.823856037032;0,1,0;0,1,0;3,1,1;
"
1828,1637,"0,1637;-0.464912,1.80858,1.02251/-0.464912,1.80858,1.02251/-0.464912,1.80858,1.02251;1,25,1,0;40.823857151429;0,1,0;0,1,0;1,7,0/2,1,1/4,8,0;
"
1829,1638,"2,1638;-2.80465,-0.0349552,3.61306/-2.80465,-0.0349552,3.61306/-2.80465,-0.0349552,3.61306;1,44,1,0;40.613303459998;0,1,0;1,0,0;1,1,1/3,2,0;
"
1830,1640,"2,1640;-1.46021,-0.374093,0.752722/-1.4594,-0.373627,0.752869/-1.46103,-0.37456,0.752575;1,21,1,0;40.406104089906;0,2,0;0,2,0;3,1,1/3,8,1/4,10,0;
"
1831,1640,"0,1640;-1.456,-0.377675,0.759466/-1.456,-0.377675,0.759466/-1.456,-0.377675,0.759466;1,21,1,0;40.406103318665;0,1,0;0,1,0;2,1,1/2,2,0/2,5,0/3,2,0;
"
1832,1640,"0,1640;-1.45338,-0.381722,0.766249/-1.45338,-0.381722,0.766249/-1.45338,-0.381722,0.766249;1,21,1,0;40.406115745834;0,1,0;0,1,0;2,4,0/3,1,1/3,2,0;
"
1833,1640,"0,1640;-1.45409,-0.380434,0.763785/-1.45409,-0.380434,0.763785/-1.45409,-0.380434,0.763785;1,21,1,0;40.406115825868;1,0,1;0,1,0;3,1,2;
"
1834,1641,"2,1641;-4.41453,-0.338612,0.130131/-4.41453,-0.338612,0.130131/-4.41453,-0.338612,0.130131;1,14,1,0;40.92413302632;0,1,0;1,0,0;1,1,1;
"
1835,1644,"2,1644;-1.37427,-2.60053,-2.04497/-1.37427,-2.60053,-2.04497/-1.37427,-2.60053,-2.04497;1,5,1,0;40.748491326709;0,1,0;0,1,0;2,1,1;
"
1836,1644,"0,1644;-1.79842,-1.50609,-0.826664/-1.79842,-1.50609,-0.826664/-1.79842,-1.50609,-0.826664;1,10,1,0;40.470934019352;0,1,0;0,1,0;3,1,1;
"
1837,1645,"2,1645;-0.228233,-1.44236,-1.08581/-0.228233,-1.44236,-1.08581/-0.228233,-1.44236,-1.08581;1,11,1,0;40.547705458132;1,0,1;1,0,0;1,1,2/1,9,0/3,8,0;
"
1838,1650,"2,1650;-0.57113,-0.86744,-2.60884/-0.57113,-0.86744,-2.60884/-0.57113,-0.86744,-2.60884;1,2,1,0;40.988849223489;0,1,0;1,0,0;4,1,1;
"
1839,1654,"2,1654;-0.47476,3.59885,-1.21391/-0.47476,3.59885,-1.21391/-0.47476,3.59885,-1.21391;1,7,1,0;40.780997298986;1,0,1;0,1,0;2,1,2;
"
1840,1654,"0,1654;0.00208423,4.03459,-1.11042/0.00208423,4.03459,-1.11042/0.00208423,4.03459,-1.11042;1,7,1,0;40.835511556269;1,0,1;0,1,0;3,1,2;
"
1841,1654,"0,1654;-1.38343,2.80021,-1.41/-1.38343,2.80021,-1.41/-1.38343,2.80021,-1.41;1,7,1,0;40.310730066344;1,0,1;1,0,0;4,1,2;
"
1842,1654,"0,1654;0.0167689,4.02415,-1.11104/0.0167689,4.02415,-1.11104/0.0167689,4.02415,-1.11104;1,7,1,0;40.835509986388;1,0,1;1,0,0;4,1,2;
"
1843,1654,"0,1654;0.00342123,4.03137,-1.11044/0.00342123,4.03137,-1.11044/0.00342123,4.03137,-1.11044;1,7,1,0;40.835510927294;0,1,0;1,0,0;1,3,0/2,1,0/2,3,0/2,8,0/2,9,0/2,10,0/3,5,0/3,8,0/3,9,0/3,10,0/4,1,1/4,7,0/4,9,0;
"
1844,1655,"2,1655;0.660658,-1.64924,-1.67766/0.660658,-1.64924,-1.67766/0.660658,-1.64924,-1.67766;1,8,1,0;40.209164322072;1,0,1;1,0,0;1,1,2;
"
1845,1656,"2,1656;2.96643,-0.107607,-2.10772/2.96643,-0.107607,-2.10772/2.96643,-0.107607,-2.10772;1,4,1,0;40.581931837506;1,0,1;1,0,0;4,1,2;
"
1846,1656,"0,1656;1.67207,-1.04998,-1.88664/1.67207,-1.04998,-1.88664/1.67207,-1.04998,-1.88664;1,8,1,0;40.0994990289237;1,0,1;1,0,0;4,1,2;
"
1847,1658,"2,1658;-1.93862,0.431992,-0.473058/-1.93862,0.431992,-0.473058/-1.93862,0.431992,-0.473058;1,10,1,0;40.696787417438;1,0,1;1,0,0;4,1,2;
"
1848,1658,"0,1658;-0.462293,-1.52934,0.65005/-0.462293,-1.52934,0.65005/-0.462293,-1.52934,0.65005;1,23,1,0;40.320311026177;1,0,1;1,0,0;1,1,2;
"
1849,1660,"2,1660;0.992761,-0.450541,0.950977/0.992761,-0.450541,0.950977/0.992761,-0.450541,0.950977;1,23,1,0;40.435945759601;1,0,1;1,0,0;4,1,2;
"
1850,1661,"2,1661;-0.313452,-0.0275077,-2.89685/-0.3133,-0.0274408,-2.89676/-0.313604,-0.0275746,-2.89693;1,2,1,0;40.543587032361;0,3,0;2,1,0;1,1,1/3,1,1/4,1,1;
"
1851,1661,"0,1661;-0.786658,1.28213,4.08613/-0.786658,1.28213,4.08613/-0.786658,1.28213,4.08613;1,46,1,0;40.531645917943;1,0,1;1,0,0;1,1,2;
"
1852,1662,"2,1662;1.75963,-0.541657,3.18786/1.75963,-0.541657,3.18786/1.75963,-0.541657,3.18786;1,41,1,0;40.501632036149;1,0,1;1,0,0;1,1,2;
"
1853,1667,"2,1667;-0.598149,-0.91866,1.38998/-0.598149,-0.91866,1.38998/-0.598149,-0.91866,1.38998;1,23,1,0;40.862627516446;0,1,0;1,0,0;4,1,1;
"
1854,1670,"2,1670;-1.10881,-0.570221,-4.28265/-1.10868,-0.569945,-4.28193/-1.10894,-0.570497,-4.28336;1,1,1,0;40.21527658063;2,1,1;1,1,0;1,3,0/2,7,2/4,1,1;
"
1855,1670,"0,1670;-1.1087,-0.569397,-4.28143/-1.10868,-0.56885,-4.28093/-1.10872,-0.569945,-4.28193;1,1,1,0;40.215276564809;0,1,0;1,0,0;1,1,1/1,7,0/4,5,1;
"
1856,1670,"0,1670;-0.602555,0.621588,1.63572/-0.602555,0.621588,1.63572/-0.602555,0.621588,1.63572;1,27,1,0;40.516239889056;1,0,1;1,0,0;4,1,2;
"
1857,1670,"0,1670;-0.495488,0.84841,2.77156/-0.495488,0.84841,2.77156/-0.495488,0.84841,2.77156;1,38,1,0;40.921301885291;0,1,0;0,1,0;2,1,1;
"
1858,1671,"2,1671;-2.29595,-1.22678,-1.19075/-2.29595,-1.22678,-1.19075/-2.29595,-1.22678,-1.19075;1,10,1,0;40.122055039383;0,1,0;0,1,0;2,1,1;
"
1859,1672,"2,1672;0.412012,1.48982,-2.57643/0.412012,1.48982,-2.57643/0.412012,1.48982,-2.57643;1,3,1,0;40.722396164525;0,1,0;0,1,0;1,9,0/2,1,1/2,3,0/2,5,0/2,8,0/2,10,0;
"
1860,1673,"2,1673;1.94975,-0.199226,-1.38115/1.94975,-0.199226,-1.38115/1.94975,-0.199226,-1.38115;1,11,1,0;40.445774953882;1,0,1;1,0,0;1,1,2;
"
1861,1677,"2,1677;2.71815,0.265258,-0.404338/2.71815,0.265258,-0.404338/2.71815,0.265258,-0.404338;1,12,1,0;40.838672275168;0,1,0;0,1,0;3,1,1/3,8,0;
"
1862,1678,"2,1678;-2.02957,-0.463552,-1.24507/-2.02957,-0.463552,-1.24507/-2.02957,-0.463552,-1.24507;1,6,1,0;40.972678776045;1,0,1;0,1,0;2,1,2;
"
1863,1678,"0,1678;-2.02152,-0.460325,-1.24532/-2.02152,-0.460325,-1.24532/-2.02152,-0.460325,-1.24532;1,6,1,0;40.972678462381;1,0,1;1,0,0;1,1,2;
"
1864,1678,"0,1678;2.93055,3.17035,0.0954853/2.93055,3.17035,0.0954853/2.93055,3.17035,0.0954853;1,20,1,0;40.189280775361;1,0,1;0,1,0;2,8,0/3,1,2;
"
1865,1678,"0,1678;2.93638,3.17296,0.0932937/2.93638,3.17296,0.0932937/2.93638,3.17296,0.0932937;1,20,1,0;40.189280977835;1,0,1;1,0,0;4,1,2;
"
1866,1679,"2,1679;-0.894865,2.90409,-0.432213/-0.893787,2.90481,-0.431577/-0.895943,2.90337,-0.43285;1,13,1,0;40.559095123612;2,2,2;1,3,1;1,7,0/2,1,2/2,6,0/3,8,1/3,10,1/4,5,2;
"
1867,1679,"0,1679;-0.893239,2.90793,-0.432625/-0.893239,2.90793,-0.432625/-0.893239,2.90793,-0.432625;1,13,1,0;40.559095049751;1,0,1;0,1,0;2,2,0/2,3,0/2,4,0/2,9,0/3,1,2/3,6,0/3,10,0;
"
1868,1680,"2,1680;-1.15061,-0.456792,-2.14988/-1.15061,-0.456792,-2.14988/-1.15061,-0.456792,-2.14988;1,5,1,0;40.962700149284;1,0,1;1,0,0;1,1,2;
"
1869,1680,"0,1680;2.86375,-1.08173,-0.0658448/2.86375,-1.08173,-0.0658448/2.86375,-1.08173,-0.0658448;1,16,1,0;40.356871805484;1,0,1;0,1,0;2,1,2;
"
1870,1681,"2,1681;-2.36776,0.861952,-2.3132/-2.36776,0.861952,-2.3132/-2.36776,0.861952,-2.3132;1,6,1,0;40.267329060646;1,0,1;1,0,0;1,1,2;
"
1871,1683,"2,1683;1.72363,1.4326,-0.483701/1.72363,1.4326,-0.483701/1.72363,1.4326,-0.483701;1,12,1,0;40.946672457121;0,1,0;1,0,0;4,1,1;
"
1872,1683,"0,1683;2.7136,1.53575,0.12106/2.7136,1.53575,0.12106/2.7136,1.53575,0.12106;1,20,1,0;40.3617669348;0,1,0;1,0,0;1,1,1;
"
1873,1685,"2,1685;0.12908,1.14219,1.92452/0.129458,1.14262,1.92487/0.128701,1.14175,1.92416;1,30,1,0;40.902687509011;2,1,1;0,2,1;2,1,2/2,10,0/3,3,1;
"
1874,1685,"0,1685;0.130076,1.14518,1.9252/0.130076,1.14518,1.9252/0.130076,1.14518,1.9252;1,30,1,0;40.902687304445;1,0,1;0,1,0;2,1,2;
"
1875,1685,"0,1685;0.130002,1.14207,1.92522/0.130547,1.14239,1.92556/0.129458,1.14175,1.92487;1,30,1,0;40.90268742134;0,1,0;0,1,0;2,1,1/2,10,2/3,5,0;
"
1876,1685,"0,1685;0.13309,1.13793,1.92591/0.13309,1.13793,1.92591/0.13309,1.13793,1.92591;1,30,1,0;40.902670802795;1,0,1;1,0,0;1,1,2;
"
1877,1685,"0,1685;0.130942,1.14926,1.92102/0.130942,1.14926,1.92102/0.130942,1.14926,1.92102;1,30,1,0;40.902685950413;1,0,1;1,0,0;2,1,0/2,2,0/4,1,2;
"
1878,1685,"0,1685;0.128996,1.14212,1.92318/0.128996,1.14212,1.92318/0.128996,1.14212,1.92318;1,30,1,0;40.902687625905;0,1,0;1,0,0;4,1,1;
"
1879,1688,"2,1688;0.432663,-4.09929,0.288668/0.432663,-4.09929,0.288668/0.432663,-4.09929,0.288668;1,15,1,0;40.942844264337;1,0,1;0,1,0;2,1,2;
"
1880,1689,"2,1689;-1.57123,-2.04867,0.170828/-1.57123,-2.04867,0.170828/-1.57123,-2.04867,0.170828;1,16,1,0;40.925443789915;1,0,1;1,0,0;4,1,2;
"
1881,1689,"0,1689;-2.63079,-3.16083,0.721546/-2.63012,-3.15997,0.722143/-2.63145,-3.1617,0.720949;1,18,1,0;40.667344273523;0,5,0;1,4,1;2,1,1/2,4,1/2,9,0/3,5,1/3,6,1/3,7,0/4,4,1;
"
1882,1689,"0,1689;-2.62806,-3.16186,0.714379/-2.628,-3.16172,0.714723/-2.62813,-3.162,0.714035;1,18,1,0;40.667332507553;0,2,0;0,2,0;3,1,1/3,3,1;
"
1883,1689,"0,1689;-2.63211,-3.16042,0.716541/-2.63211,-3.16042,0.716541/-2.63211,-3.16042,0.716541;1,18,1,0;40.667344545528;1,0,1;1,0,0;4,1,2;
"
1884,1697,"2,1697;1.64604,1.68281,1.18694/1.64604,1.68281,1.18694/1.64604,1.68281,1.18694;1,26,1,0;40.304045175946;1,0,1;1,0,0;1,1,2/3,7,0;
"
1885,1697,"0,1697;1.64304,1.68437,1.18912/1.64304,1.68437,1.18912/1.64304,1.68437,1.18912;1,26,1,0;40.304046676096;1,0,1;1,0,0;4,1,2;
"
1886,1699,"2,1699;2.44609,2.44826,0.850664/2.44609,2.44826,0.850664/2.44609,2.44826,0.850664;1,20,1,0;40.702416153973;1,0,1;0,1,0;2,1,2;
"
1887,1699,"0,1699;2.45791,2.44766,0.85243/2.45791,2.44766,0.85243/2.45791,2.44766,0.85243;1,20,1,0;40.702426639246;0,1,0;0,1,0;2,1,1/2,3,0;
"
1888,1699,"0,1699;2.44911,2.44588,0.853518/2.44911,2.44588,0.853518/2.44911,2.44588,0.853518;1,20,1,0;40.702428562751;1,0,1;0,1,0;2,1,2;
"
1889,1703,"2,1703;-2.61259,1.25705,2.83639/-2.61259,1.25705,2.83639/-2.61259,1.25705,2.83639;1,39,1,0;40.634780920949;0,1,0;0,1,0;1,2,0/2,1,1/3,1,0/3,3,0;
"
1890,1704,"2,1704;1.37423,-1.40844,-0.98162/1.37423,-1.40844,-0.98162/1.37423,-1.40844,-0.98162;1,11,1,0;40.560328350796;1,0,1;0,1,0;2,1,2;
"
1891,1710,"2,1710;-0.451057,-1.7258,-1.40296/-0.451057,-1.7258,-1.40296/-0.451057,-1.7258,-1.40296;1,8,1,0;40.656876729043;1,0,1;1,0,0;1,1,2;
"
1892,1711,"2,1711;0.206273,1.4874,-0.532229/0.20706,1.48755,-0.532092/0.205486,1.48725,-0.532366;1,13,1,0;40.416559796785;2,1,1;0,2,1;1,9,0/2,3,0/2,4,0/2,6,2/3,1,1/3,4,0/4,1,0;
"
1893,1711,"0,1711;0.220317,1.48335,-0.525753/0.220317,1.48335,-0.525753/0.220317,1.48335,-0.525753;1,13,1,0;40.416546938916;1,0,1;0,1,0;3,1,2;
"
1894,1711,"0,1711;0.208013,1.4871,-0.532622/0.208967,1.48725,-0.532366/0.20706,1.48695,-0.532877;1,13,1,0;40.41655974139;0,1,0;0,1,0;1,8,0/2,1,1/2,5,0/2,7,0/3,1,0/3,2,0/3,10,1/4,10,0;
"
1895,1711,"0,1711;0.219772,1.48231,-0.524495/0.219772,1.48231,-0.524495/0.219772,1.48231,-0.524495;1,13,1,0;40.416546224932;0,1,0;1,0,0;2,4,0/4,1,1;
"
1896,1711,"0,1711;0.206935,1.4848,-0.531102/0.206935,1.4848,-0.531102/0.206935,1.4848,-0.531102;1,13,1,0;40.416559058181;1,0,1;1,0,0;4,1,2;
"
1897,1712,"2,1712;1.7734,-1.81188,-0.846065/1.7734,-1.81188,-0.846065/1.7734,-1.81188,-0.846065;1,11,1,0;40.969056459217;1,0,1;1,0,0;4,1,2;
"
1898,1713,"2,1713;-1.32028,-1.48215,-2.94369/-1.32028,-1.48215,-2.94369/-1.32028,-1.48215,-2.94369;1,5,1,0;40.1190670858;0,1,0;0,1,0;3,1,1;
"
1899,1714,"2,1714;1.68987,-0.35976,-0.204241/1.68987,-0.35976,-0.204241/1.68987,-0.35976,-0.204241;1,16,1,0;40.424902202274;0,1,0;0,1,0;3,1,1;
"
1900,1715,"2,1715;-1.89842,-0.357335,1.42893/-1.89842,-0.357335,1.42893/-1.89842,-0.357335,1.42893;1,23,1,0;40.813559885545;1,0,1;1,0,0;4,1,2;
"
1901,1716,"2,1716;2.92709,-0.843833,-2.08425/2.92713,-0.843817,-2.08422/2.92705,-0.84385,-2.08428;1,4,1,0;40.52770293403;2,1,1;1,1,0;3,1,2/4,2,1;
"
1902,1718,"2,1718;2.7736,-1.41835,-0.368527/2.7736,-1.41835,-0.368527/2.7736,-1.41835,-0.368527;1,12,1,0;40.696068882374;0,1,0;1,0,0;1,2,0/2,2,0/4,1,1/4,3,0;
"
1903,1720,"2,1720;-1.18091,-1.1438,-3.19399/-1.1808,-1.14295,-3.19365/-1.18103,-1.14464,-3.19432;1,5,1,0;40.0776735858914;0,2,0;0,2,0;2,2,0/3,1,1/3,7,1/3,9,0;
"
1904,1720,"0,1720;-1.18285,-1.14124,-3.19595/-1.18285,-1.14124,-3.19595/-1.18285,-1.14124,-3.19595;1,5,1,0;40.0776730761879;1,0,1;1,0,0;1,1,2;
"
1905,1720,"0,1720;-1.1803,-1.14253,-3.19445/-1.17956,-1.14211,-3.19432/-1.18103,-1.14295,-3.19459;1,5,1,0;40.0776736152974;0,1,0;1,0,0;1,6,1/3,1,1/3,3,0;
"
1906,1721,"2,1721;-0.477017,-2.58323,-2.17471/-0.477017,-2.58323,-2.17471/-0.477017,-2.58323,-2.17471;1,5,1,0;40.567299287101;0,1,0;0,1,0;2,1,1/3,2,0/3,3,0;
"
1907,1721,"0,1721;-0.479414,-2.57911,-2.17814/-0.479414,-2.57911,-2.17814/-0.479414,-2.57911,-2.17814;1,5,1,0;40.567307780526;1,0,1;1,0,0;1,1,2;
"
1908,1721,"0,1721;-1.15978,-2.90819,-1.536/-1.15978,-2.90819,-1.536/-1.15978,-2.90819,-1.536;1,9,1,0;40.213440502143;0,1,0;0,1,0;3,1,1;
"
1909,1721,"0,1721;-1.16229,-2.91336,-1.54004/-1.16229,-2.91336,-1.54004/-1.16229,-2.91336,-1.54004;1,9,1,0;40.213449174701;1,0,1;0,1,0;2,1,2;
"
1910,1721,"0,1721;-1.16043,-2.91036,-1.53725/-1.16043,-2.91036,-1.53725/-1.16043,-2.91036,-1.53725;1,9,1,0;40.21343985873;1,0,1;1,0,0;1,4,0/1,5,0/1,6,0/1,8,0/2,3,0/2,4,0/2,5,0/3,5,0/4,1,2/4,4,0;
"
1911,1722,"2,1722;-2.11922,1.146,-2.6857/-2.11922,1.146,-2.6857/-2.11922,1.146,-2.6857;1,6,1,0;40.0112263759789;0,1,0;0,1,0;2,1,1/2,9,0/3,4,0;
"
1912,1722,"0,1722;-2.11805,1.14569,-2.68122/-2.11805,1.14569,-2.68122/-2.11805,1.14569,-2.68122;1,6,1,0;40.0112264936027;1,0,1;0,1,0;3,1,2;
"
1913,1722,"0,1722;-3.00097,1.75496,-1.89858/-3.00097,1.75496,-1.89858/-3.00097,1.75496,-1.89858;1,6,1,0;40.458707705638;0,1,0;0,1,0;3,1,1;
"
1914,1722,"0,1722;-2.11717,1.1408,-2.68634/-2.11717,1.1408,-2.68634/-2.11717,1.1408,-2.68634;1,6,1,0;40.0112255624137;1,0,1;1,0,0;4,1,2;
"
1915,1723,"2,1723;-0.462925,-0.741747,0.644297/-0.462925,-0.741747,0.644297/-0.462925,-0.741747,0.644297;1,23,1,0;40.28224364801;1,0,1;1,0,0;4,1,2;
"
1916,1727,"2,1727;1.1706,1.82607,0.442141/1.17089,1.82639,0.442142/1.17032,1.82574,0.44214;1,17,1,0;40.979095617508;2,1,1;1,1,0;1,3,2/3,1,1/3,9,0;
"
1917,1727,"0,1727;1.24952,2.04661,0.0876591/1.24952,2.04661,0.0876591/1.24952,2.04661,0.0876591;1,20,1,0;40.310084496837;1,0,1;1,0,0;1,1,2;
"
1918,1727,"0,1727;0.490716,-0.141117,3.49507/0.490716,-0.141117,3.49507/0.490716,-0.141117,3.49507;1,44,1,0;40.512724376879;0,1,0;0,1,0;2,1,1;
"
1919,1729,"2,1729;2.37857,2.12977,1.67765/2.37857,2.12977,1.67765/2.37857,2.12977,1.67765;1,28,1,0;40.277137157075;0,1,0;0,1,0;3,1,1;
"
1920,1732,"2,1732;1.95361,0.993085,-3.02531/1.95361,0.993085,-3.02531/1.95361,0.993085,-3.02531;1,3,1,0;40.244983687746;1,0,1;1,0,0;1,1,2;
"
1921,1734,"2,1734;1.71152,-0.13057,-2.41414/1.71152,-0.13057,-2.41414/1.71152,-0.13057,-2.41414;1,3,1,0;40.765823841358;1,0,1;1,0,0;1,1,2;
"
1922,1735,"2,1735;1.74216,0.408171,-2.07843/1.74216,0.408171,-2.07843/1.74216,0.408171,-2.07843;1,4,1,0;40.633658397708;1,0,1;1,0,0;1,1,2;
"
1923,1736,"2,1736;-1.56887,-0.812998,-1.95427/-1.56887,-0.812998,-1.95427/-1.56887,-0.812998,-1.95427;1,5,1,0;40.957939352147;1,0,1;0,1,0;2,1,2;
"
1924,1736,"0,1736;-1.56501,-0.813896,-1.9652/-1.56501,-0.813896,-1.9652/-1.56501,-0.813896,-1.9652;1,5,1,0;40.957929883425;1,0,1;1,0,0;4,1,2;
"
1925,1736,"0,1736;-1.56544,-0.812986,-1.96896/-1.56544,-0.812986,-1.96896/-1.56544,-0.812986,-1.96896;1,5,1,0;40.957929971643;1,0,1;1,0,0;4,1,2;
"
1926,1736,"0,1736;0.378619,-2.25823,-0.848768/0.378619,-2.25823,-0.848768/0.378619,-2.25823,-0.848768;1,9,1,0;40.528425395456;0,1,0;0,1,0;3,1,1;
"
1927,1736,"0,1736;0.747911,-2.53657,-0.629146/0.747911,-2.53657,-0.629146/0.747911,-2.53657,-0.629146;1,9,1,0;40.593780889229;0,1,0;0,1,0;2,1,1;
"
1928,1737,"2,1737;1.56372,1.01458,-0.423053/1.56386,1.01474,-0.42274/1.56358,1.01442,-0.423365;1,12,1,0;40.934761475627;0,2,0;0,2,1;2,1,1/3,1,1;
"
1929,1737,"0,1737;1.56557,1.01093,-0.424966/1.56557,1.01093,-0.424966/1.56557,1.01093,-0.424966;1,12,1,0;40.934760869117;1,0,1;1,0,0;1,1,2;
"
1930,1738,"2,1738;-1.14435,-0.150217,-1.30672/-1.14435,-0.150217,-1.30672/-1.14435,-0.150217,-1.30672;1,11,1,0;40.421405970347;1,0,1;0,1,0;2,1,2;
"
1931,1738,"0,1738;-0.838534,1.75606,0.578466/-0.838534,1.75606,0.578466/-0.838534,1.75606,0.578466;1,17,1,0;40.960469515886;1,0,1;1,0,0;1,1,2;
"
1932,1741,"2,1741;-3.05064,-0.173168,-2.87885/-3.05062,-0.17298,-2.87868/-3.05067,-0.173355,-2.87901;1,2,1,0;40.529155714349;2,1,1;1,1,0;1,2,0/2,5,0/3,1,2/3,7,0/4,3,1;
"
1933,1741,"0,1741;-2.85103,-0.363104,-2.64858/-2.85103,-0.363104,-2.64858/-2.85103,-0.363104,-2.64858;1,2,1,0;40.967293646311;1,0,1;1,0,0;4,1,2;
"
1934,1741,"0,1741;-0.395155,-2.71684,0.126831/-0.395155,-2.71684,0.126831/-0.395155,-2.71684,0.126831;1,15,1,0;40.736553512494;0,1,0;0,1,0;3,1,1;
"
1935,1742,"2,1742;-1.33087,0.0987007,0.705484/-1.33087,0.0987007,0.705484/-1.33087,0.0987007,0.705484;1,21,1,0;40.474326393618;1,0,1;1,0,0;1,1,2;
"
1936,1744,"2,1744;-0.516541,2.63325,-0.367899/-0.516541,2.63325,-0.367899/-0.516541,2.63325,-0.367899;1,13,1,0;40.555144052451;0,1,0;1,0,0;1,1,1;
"
1937,1746,"2,1746;2.16011,2.15623,2.09344/2.16011,2.15623,2.09344/2.16011,2.15623,2.09344;1,28,1,0;40.554647691611;0,1,0;1,0,0;1,1,1/3,4,0/3,5,0;
"
1938,1749,"2,1749;1.63315,-1.60947,-0.458805/1.63315,-1.60947,-0.458805/1.63315,-1.60947,-0.458805;1,12,1,0;40.661617058724;1,0,1;1,0,0;1,1,2;
"
1939,1752,"2,1752;3.01282,1.77022,-1.4297/3.01287,1.77026,-1.42951/3.01276,1.77017,-1.42989;1,11,1,0;40.251158273941;2,1,1;0,2,1;1,5,0/2,1,2/3,1,1/3,2,0;
"
1940,1754,"2,1754;-2.34392,-0.194504,-1.32118/-2.34392,-0.194504,-1.32118/-2.34392,-0.194504,-1.32118;1,6,1,0;40.987201992549;1,0,1;0,1,0;3,1,2;
"
1941,1754,"0,1754;-2.69772,-0.681172,-1.72585/-2.69772,-0.681172,-1.72585/-2.69772,-0.681172,-1.72585;1,6,1,0;40.832793415219;1,0,1;1,0,0;4,1,2;
"
1942,1754,"0,1754;-2.3428,-0.193319,-1.31793/-2.3428,-0.193319,-1.31793/-2.3428,-0.193319,-1.31793;1,6,1,0;40.987201923935;1,0,1;1,0,0;3,10,0/4,1,2;
"
1943,1755,"2,1755;-0.73735,1.55485,-2.34161/-0.73735,1.55485,-2.34161/-0.73735,1.55485,-2.34161;1,4,1,0;40.374777995382;1,0,1;1,0,0;4,1,2;
"
1944,1760,"2,1760;-0.7951,1.66531,0.848418/-0.794826,1.66619,0.848613/-0.795374,1.66444,0.848223;1,25,1,0;40.657614881488;1,0,2;0,2,1;2,7,2/3,1,2;
"
1945,1760,"0,1760;-0.795165,1.66722,0.847928/-0.794506,1.66825,0.848613/-0.795825,1.66619,0.847243;1,25,1,0;40.65761481291;2,1,1;1,1,0;1,2,1/3,1,2/3,9,2;
"
1946,1760,"0,1760;-0.795055,1.66364,0.847793/-0.794826,1.66444,0.848223/-0.795284,1.66283,0.847363;1,25,1,0;40.657614932922;0,1,0;0,1,0;2,1,2/3,8,1/3,9,0;
"
1947,1760,"0,1760;-0.803516,1.67108,0.845698/-0.803516,1.67108,0.845698/-0.803516,1.67108,0.845698;1,25,1,0;40.657617238867;0,1,0;0,1,0;2,7,0/3,1,1/3,2,0;
"
1948,1760,"0,1760;-0.799215,1.66815,0.84718/-0.799215,1.66815,0.84718/-0.799215,1.66815,0.84718;1,25,1,0;40.657615850156;0,1,0;1,0,0;1,1,1;
"
1949,1760,"0,1760;-0.799953,1.66285,0.8467/-0.799953,1.66285,0.8467/-0.799953,1.66285,0.8467;1,25,1,0;40.657616055891;1,0,1;1,0,0;3,3,0/3,8,0/3,9,0/4,1,2;
"
1950,1760,"0,1760;-0.80335,1.67104,0.843115/-0.80335,1.67104,0.843115/-0.80335,1.67104,0.843115;1,25,1,0;40.657617127427;1,0,1;1,0,0;1,1,2/2,1,0/2,5,0/2,6,0/2,7,0/2,8,0/2,9,0/3,1,0/4,1,0/4,2,0/4,3,0;
"
1951,1760,"0,1760;-0.803548,1.67153,0.848721/-0.803548,1.67153,0.848721/-0.803548,1.67153,0.848721;1,25,1,0;40.657617341734;1,0,1;1,0,0;1,1,2/2,5,0;
"
1952,1760,"0,1760;-0.804305,1.6753,0.846346/-0.804305,1.6753,0.846346/-0.804305,1.6753,0.846346;1,25,1,0;40.657618293258;1,0,1;1,0,0;2,1,0/2,8,0/3,7,0/4,1,2;
"
1953,1760,"0,1760;-0.790665,1.67331,0.851343/-0.790665,1.67331,0.851343/-0.790665,1.67331,0.851343;1,25,1,0;40.6576284257;1,0,1;1,0,0;1,1,2;
"
1954,1760,"0,1760;-0.792841,1.6669,0.849286/-0.792841,1.6669,0.849286/-0.792841,1.6669,0.849286;1,25,1,0;40.657629677253;0,1,0;1,0,0;4,1,1;
"
1955,1761,"2,1761;0.887812,-1.76936,-0.804385/0.887863,-1.7691,-0.804211/0.887762,-1.76962,-0.804559;1,9,1,0;40.448887982343;2,1,1;1,1,0;2,2,0/2,3,2/2,6,0/3,1,0/3,2,0/4,1,1;
"
1956,1761,"0,1761;0.87918,-1.75633,-0.812457/0.87918,-1.75633,-0.812457/0.87918,-1.75633,-0.812457;1,9,1,0;40.448885987223;1,0,1;0,1,0;2,1,2;
